file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,high_freq,low_freq,_source_csv,file_path_original
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.151-0.157,0.1515,0.1569,present,Myotis daubentonii,0.554,,,70720,25468,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.240-0.245,0.2405,0.2454,present,Myotis daubentonii,0.483,,,63881,25468,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.567-0.573,0.5665,0.5725,present,Myotis daubentonii,0.629,,,71779,25468,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.667-0.673,0.6675,0.6731,present,Myotis daubentonii,0.546,,,71579,23750,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.767-0.773,0.7675,0.7733,present,Myotis daubentonii,0.522,,,72189,25468,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.888-0.895,0.8885,0.8951,present,Myotis daubentonii,0.633,,,70388,23750,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav,00088_myotis_daubentonii_0_1.0.wav:0.988-0.993,0.9875,0.9932,present,Myotis daubentonii,0.576,,,71601,24609,demo_data,data_raw/audio/00088_myotis_daubentonii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.202-0.206,0.2015,0.2056,present,Myotis nattereri,0.387,,,85285,34921,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.300-0.305,0.3005,0.305,present,Myotis nattereri,0.512,,,87393,34062,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.395-0.399,0.3945,0.3985,present,Myotis nattereri,0.443,,,86105,35781,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.488-0.493,0.4885,0.4928,present,Myotis nattereri,0.432,,,84331,34062,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.592-0.596,0.5915,0.5958,present,Myotis nattereri,0.445,,,88259,34921,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.791-0.796,0.7915,0.7957,present,Myotis nattereri,0.41,,,84542,34062,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav,00029_myotis_bechsteinii_0_1.0.wav:0.900-0.904,0.9005,0.9044,present,Myotis nattereri,0.495,,,80522,38359,demo_data,data_raw/audio/00029_myotis_bechsteinii_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.024-0.027,0.0235,0.0267,present,Plecotus austriacus,0.534,,,43647,27187,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.086-0.089,0.0855,0.0894,present,Plecotus austriacus,0.617,,,44260,27187,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.132-0.135,0.1315,0.1352,present,Plecotus austriacus,0.593,,,43489,26328,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.201-0.204,0.2005,0.2044,present,Plecotus austriacus,0.721,,,44264,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.338-0.341,0.3375,0.341,present,Plecotus austriacus,0.689,,,43292,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.422-0.426,0.4225,0.4262,present,Plecotus austriacus,0.713,,,45409,26328,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.513-0.517,0.5135,0.5172,present,Plecotus austriacus,0.711,,,44611,26328,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.587-0.591,0.5865,0.5907,present,Plecotus austriacus,0.668,,,44186,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.672-0.676,0.6725,0.6761,present,Plecotus austriacus,0.666,,,43683,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.746-0.749,0.7455,0.7486,present,Plecotus austriacus,0.557,,,41250,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.824-0.827,0.8235,0.8269,present,Plecotus austriacus,0.368,,,40917,24609,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav,00118_plecotus_austriacus_0_1.0.wav:0.900-0.904,0.9005,0.9043,present,Plecotus austriacus,0.621,,,42591,25468,demo_data,data_raw/audio/00118_plecotus_austriacus_0_1.0.wav
00232_eptesicus_serotinus_0_1.0.wav,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav,00232_eptesicus_serotinus_0_1.0.wav:0.110-0.121,0.1095,0.1213,present,Eptesicus serotinus,0.714,,,37958,26328,demo_data,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav
00232_eptesicus_serotinus_0_1.0.wav,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav,00232_eptesicus_serotinus_0_1.0.wav:0.381-0.395,0.3805,0.3946,present,Nyctalus leisleri,0.66,,,31988,25468,demo_data,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav
00232_eptesicus_serotinus_0_1.0.wav,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav,00232_eptesicus_serotinus_0_1.0.wav:0.666-0.678,0.6665,0.6785,present,Eptesicus serotinus,0.742,,,38966,26328,demo_data,data_raw/audio/00232_eptesicus_serotinus_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.004-0.006,0.0035,0.0063,present,Myotis alcathoe,0.309,,,63292,46093,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.081-0.084,0.0805,0.0838,present,Myotis alcathoe,0.533,,,66906,47812,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.199-0.201,0.1985,0.2014,present,Myotis alcathoe,0.554,,,69467,47812,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.269-0.272,0.2685,0.2716,present,Myotis alcathoe,0.565,,,70035,48671,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.345-0.349,0.3455,0.3486,present,Myotis alcathoe,0.611,,,72116,44375,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.436-0.440,0.4365,0.4395,present,Myotis alcathoe,0.634,,,76375,46093,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.530-0.534,0.5305,0.5337,present,Myotis alcathoe,0.613,,,72772,45234,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.608-0.611,0.6075,0.6105,present,Myotis alcathoe,0.531,,,72505,49531,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.698-0.700,0.6975,0.7,present,Myotis alcathoe,0.554,,,69945,46953,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.778-0.782,0.7785,0.7818,present,Myotis alcathoe,0.64,,,76382,44375,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.865-0.867,0.8645,0.8672,present,Myotis alcathoe,0.556,,,69160,46093,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.893-0.897,0.8935,0.8966,present,Myotis alcathoe,0.607,,,72120,45234,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.957-0.960,0.9565,0.96,present,Myotis alcathoe,0.64,,,76346,42656,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav,00001_myotis_alcathoe_0_1.0.wav:0.985-0.987,0.9845,0.9872,present,Myotis alcathoe,0.618,,,73209,45234,demo_data,data_raw/audio/00001_myotis_alcathoe_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,data_raw/audio/00052_plecotus_auritus_0_1.0.wav,00052_plecotus_auritus_0_1.0.wav:0.131-0.136,0.1305,0.1359,present,Plecotus auritus,0.6,,,44639,24609,demo_data,data_raw/audio/00052_plecotus_auritus_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,data_raw/audio/00052_plecotus_auritus_0_1.0.wav,00052_plecotus_auritus_0_1.0.wav:0.336-0.340,0.3355,0.3402,present,Plecotus auritus,0.641,,,47340,24609,demo_data,data_raw/audio/00052_plecotus_auritus_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,data_raw/audio/00052_plecotus_auritus_0_1.0.wav,00052_plecotus_auritus_0_1.0.wav:0.561-0.566,0.5615,0.5658,present,Plecotus auritus,0.636,,,47113,26328,demo_data,data_raw/audio/00052_plecotus_auritus_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,data_raw/audio/00052_plecotus_auritus_0_1.0.wav,00052_plecotus_auritus_0_1.0.wav:0.763-0.769,0.7635,0.7687,present,Plecotus auritus,0.648,,,48664,25468,demo_data,data_raw/audio/00052_plecotus_auritus_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,data_raw/audio/00052_plecotus_auritus_0_1.0.wav,00052_plecotus_auritus_0_1.0.wav:0.981-0.985,0.9805,0.9854,present,Plecotus auritus,0.652,,,51268,26328,demo_data,data_raw/audio/00052_plecotus_auritus_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.071-0.120,0.0715,0.12,present,Rhinolophus hipposideros,0.754,,,112363,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.104-0.125,0.1045,0.125,present,Rhinolophus hipposideros,0.206,,,113243,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.145-0.200,0.1455,0.2,present,Rhinolophus hipposideros,0.827,,,113304,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.226-0.279,0.2255,0.2785,present,Rhinolophus hipposideros,0.857,,,112960,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.305-0.357,0.3055,0.3574,present,Rhinolophus hipposideros,0.824,,,113813,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.383-0.438,0.3825,0.4377,present,Rhinolophus hipposideros,0.846,,,113916,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.457-0.513,0.4565,0.5132,present,Rhinolophus hipposideros,0.85,,,113248,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.537-0.595,0.5375,0.5946,present,Rhinolophus hipposideros,0.872,,,113168,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.626-0.677,0.6265,0.6774,present,Rhinolophus hipposideros,0.839,,,112675,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.686-0.712,0.6865,0.7123,present,Rhinolophus hipposideros,0.244,,,112934,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.714-0.756,0.7135,0.7563,present,Rhinolophus hipposideros,0.668,,,114480,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.749-0.777,0.7485,0.7769,present,Rhinolophus hipposideros,0.209,,,113725,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.796-0.838,0.7965,0.8375,present,Rhinolophus hipposideros,0.702,,,113078,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.825-0.855,0.8245,0.8552,present,Rhinolophus hipposideros,0.535,,,112458,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.880-0.924,0.8805,0.9236,present,Rhinolophus hipposideros,0.605,,,112140,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:0.981-1.008,0.9805,1.0084,present,Rhinolophus hipposideros,0.211,,,113308,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav,00128_rhinolophus_hipposideros_0_1.0.wav:1.022-1.056,1.0225,1.0556,present,Rhinolophus hipposideros,0.295,,,112849,93359,demo_data,data_raw/audio/00128_rhinolophus_hipposideros_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.104-0.113,0.1045,0.1131,present,Pipistrellus nathusii,0.82,,,48851,39218,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.172-0.180,0.1725,0.1796,present,Pipistrellus nathusii,0.813,,,63324,39218,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.248-0.256,0.2485,0.256,present,Pipistrellus nathusii,0.893,,,63551,39218,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.323-0.329,0.3225,0.3293,present,Pipistrellus nathusii,0.823,,,66264,40078,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.412-0.420,0.4125,0.4201,present,Pipistrellus nathusii,0.84,,,65672,40078,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.515-0.524,0.5155,0.5236,present,Pipistrellus nathusii,0.819,,,52717,37500,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.625-0.632,0.6245,0.6323,present,Pipistrellus nathusii,0.899,,,61116,38359,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.832-0.840,0.8315,0.8397,present,Pipistrellus nathusii,0.885,,,52884,38359,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00136_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav,00136_pipistrellus_nathusii_0_1.0.wav:0.934-0.942,0.9345,0.942,present,Pipistrellus nathusii,0.848,,,54003,39218,demo_data,data_raw/audio/00136_pipistrellus_nathusii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.091-0.097,0.0915,0.0969,present,Myotis brandtii,0.528,,,85225,35781,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.191-0.197,0.1905,0.197,present,Myotis brandtii,0.593,,,91937,32343,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.285-0.292,0.2855,0.2916,present,Myotis brandtii,0.589,,,86867,34921,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.382-0.387,0.3815,0.3874,present,Myotis brandtii,0.531,,,84358,34921,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.474-0.480,0.4745,0.4799,present,Myotis brandtii,0.592,,,83467,33203,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.569-0.574,0.5685,0.5739,present,Myotis brandtii,0.474,,,79106,38359,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.663-0.669,0.6635,0.6692,present,Myotis brandtii,0.516,,,85441,34921,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.757-0.763,0.7575,0.7631,present,Myotis brandtii,0.546,,,86820,34921,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.847-0.853,0.8465,0.853,present,Myotis brandtii,0.589,,,90928,32343,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,data_raw/audio/00045_myotis_brandtii_0_1.0.wav,00045_myotis_brandtii_0_1.0.wav:0.941-0.946,0.9405,0.9463,present,Myotis brandtii,0.625,,,84576,33203,demo_data,data_raw/audio/00045_myotis_brandtii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.104-0.109,0.1045,0.1087,present,Myotis daubentonii,0.674,,,54539,34062,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.202-0.207,0.2015,0.2073,present,Myotis daubentonii,0.587,,,64580,34062,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.292-0.298,0.2925,0.2983,present,Myotis daubentonii,0.612,,,63168,31484,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.394-0.399,0.3935,0.399,present,Myotis daubentonii,0.645,,,65011,31484,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.500-0.506,0.5005,0.5057,present,Myotis daubentonii,0.579,,,56419,33203,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav,00090_myotis_daubentonii_0_1.0.wav:0.603-0.608,0.6025,0.6083,present,Myotis daubentonii,0.559,,,65413,29765,demo_data,data_raw/audio/00090_myotis_daubentonii_0_1.0.wav
